gene,weight
ENSG00000284703,1.0
ENSG00000284708,1.0
ENSG00000284721,1.0
ENSG00000284735,1.0
ENSG00000284738,1.0
ENSG00000284747,1.0
ENSG00000284954,1.0
ENSG00000284959,1.0
ENSG00000284966,1.0
ENSG00000284968,1.0
ENSG00000284977,1.0
ENSG00000284999,1.0
ENSG00000285080,1.0
ENSG00000285090,1.0
ENSG00000285095,1.0
ENSG00000285103,1.0
ENSG00000285184,1.0
ENSG00000285190,1.0
ENSG00000285280,1.0
ENSG00000285300,1.0
ENSG00000285367,1.0
ENSG00000285407,1.0
ENSG00000285424,1.0
ENSG00000285454,1.0
ENSG00000285517,1.0
ENSG00000285519,1.0
ENSG00000285520,1.0
ENSG00000285530,1.0
ENSG00000285534,1.0
ENSG00000285548,1.0
ENSG00000285553,1.0
ENSG00000285556,1.0
ENSG00000285564,1.0
ENSG00000285567,1.0
ENSG00000285569,1.0
ENSG00000285571,1.0
ENSG00000285572,1.0
ENSG00000285582,1.0
ENSG00000285605,1.0
ENSG00000285608,1.0
ENSG00000285612,1.0
ENSG00000285622,1.0
ENSG00000285632,1.0
ENSG00000285633,1.0
ENSG00000285634,1.0
ENSG00000285636,1.0
ENSG00000285637,1.0
ENSG00000285638,1.0
ENSG00000285650,1.0
ENSG00000285651,1.0
ENSG00000285652,1.0
ENSG00000285658,1.0
ENSG00000285664,1.0
ENSG00000285666,1.0
ENSG00000285667,1.0
ENSG00000285669,1.0
ENSG00000285675,1.0
ENSG00000285679,1.0
ENSG00000285681,1.0
ENSG00000285692,1.0
ENSG00000285693,1.0
ENSG00000285695,1.0
ENSG00000285696,1.0
ENSG00000285699,1.0
ENSG00000285706,1.0
ENSG00000285710,1.0
ENSG00000285712,1.0
ENSG00000285718,1.0
ENSG00000285728,1.0
ENSG00000285729,1.0
ENSG00000285730,1.0
ENSG00000285731,1.0
ENSG00000285741,1.0
ENSG00000285744,1.0
ENSG00000285751,1.0
ENSG00000285755,1.0
ENSG00000285756,1.0
ENSG00000285758,1.0
ENSG00000285769,1.0
ENSG00000285780,1.0
ENSG00000285783,1.0
ENSG00000285784,1.0
ENSG00000285796,1.0
ENSG00000285801,1.0
ENSG00000285804,1.0
ENSG00000285812,1.0
ENSG00000285820,1.0
ENSG00000285824,1.0
ENSG00000285830,1.0
ENSG00000285835,1.0
ENSG00000285841,1.0
ENSG00000285847,1.0
ENSG00000285848,1.0
ENSG00000285861,1.0
ENSG00000285867,1.0
ENSG00000285876,1.0
ENSG00000285877,1.0
ENSG00000285879,1.0
ENSG00000285883,1.0
ENSG00000285884,1.0
ENSG00000285885,1.0
ENSG00000285886,1.0
ENSG00000285892,1.0
ENSG00000285898,1.0
ENSG00000285904,1.0
ENSG00000285906,1.0
ENSG00000285909,1.0
ENSG00000285918,1.0
ENSG00000285919,1.0
ENSG00000285921,1.0
ENSG00000285923,1.0
ENSG00000285939,1.0
ENSG00000285940,1.0
ENSG00000285948,1.0
ENSG00000285955,1.0
ENSG00000285966,1.0
ENSG00000285971,1.0
ENSG00000285973,1.0
ENSG00000285977,1.0
ENSG00000285979,1.0
ENSG00000285980,1.0
ENSG00000285987,1.0
ENSG00000285994,1.0
ENSG00000285996,1.0
ENSG00000285999,1.0
ENSG00000286003,1.0
ENSG00000286016,1.0
ENSG00000286020,1.0
ENSG00000286023,1.0
ENSG00000286024,1.0
ENSG00000286033,1.0
ENSG00000286040,1.0
ENSG00000286044,1.0
ENSG00000286045,1.0
ENSG00000286046,1.0
ENSG00000286062,1.0
ENSG00000286066,1.0
ENSG00000286068,1.0
ENSG00000286071,1.0
ENSG00000286072,1.0
ENSG00000286074,1.0
ENSG00000286084,1.0
ENSG00000286085,1.0
ENSG00000286100,1.0
ENSG00000286115,1.0
ENSG00000286118,1.0
ENSG00000286121,1.0
ENSG00000286133,1.0
ENSG00000286134,1.0
ENSG00000286138,1.0
ENSG00000286145,1.0
ENSG00000286147,1.0
ENSG00000286150,1.0
ENSG00000286162,1.0
ENSG00000286163,1.0
ENSG00000286176,1.0
ENSG00000286177,1.0
ENSG00000286195,1.0
ENSG00000286198,1.0
ENSG00000286218,1.0
ENSG00000286225,1.0
ENSG00000286227,1.0
ENSG00000286229,1.0
ENSG00000286230,1.0
ENSG00000286242,1.0
ENSG00000286245,1.0
ENSG00000286248,1.0
ENSG00000286251,1.0
ENSG00000286263,1.0
ENSG00000286269,1.0
ENSG00000286271,1.0
ENSG00000286272,1.0
ENSG00000286279,1.0
ENSG00000286282,1.0
ENSG00000286285,1.0
ENSG00000286288,1.0
ENSG00000286292,1.0
ENSG00000286293,1.0
ENSG00000286302,1.0
ENSG00000286307,1.0
ENSG00000286310,1.0
ENSG00000286313,1.0
ENSG00000286314,1.0
ENSG00000286316,1.0
ENSG00000286318,1.0
ENSG00000286319,1.0
ENSG00000286321,1.0
ENSG00000286328,1.0
ENSG00000286330,1.0
ENSG00000286333,1.0
ENSG00000286334,1.0
ENSG00000286339,1.0
ENSG00000286340,1.0
ENSG00000286342,1.0
ENSG00000286343,1.0
ENSG00000286349,1.0
ENSG00000286353,1.0
ENSG00000286355,1.0
ENSG00000286362,1.0
ENSG00000286364,1.0
ENSG00000286366,1.0
ENSG00000286369,1.0
ENSG00000286373,1.0
ENSG00000286376,1.0
ENSG00000286388,1.0
ENSG00000286401,1.0
ENSG00000286402,1.0
ENSG00000286410,1.0
ENSG00000286415,1.0
ENSG00000286416,1.0
ENSG00000286417,1.0
ENSG00000286423,1.0
ENSG00000286431,1.0
ENSG00000286438,1.0
ENSG00000286443,1.0
ENSG00000286458,1.0
ENSG00000286473,1.0
ENSG00000286475,1.0
ENSG00000286478,1.0
ENSG00000286480,1.0
ENSG00000286481,1.0
ENSG00000286482,1.0
ENSG00000286489,1.0
ENSG00000286494,1.0
ENSG00000286496,1.0
ENSG00000286503,1.0
ENSG00000286511,1.0
ENSG00000286523,1.0
ENSG00000286525,1.0
ENSG00000286533,1.0
ENSG00000286536,1.0
ENSG00000286540,1.0
ENSG00000286541,1.0
ENSG00000286542,1.0
ENSG00000286543,1.0
ENSG00000286545,1.0
ENSG00000286546,1.0
ENSG00000286548,1.0
ENSG00000286550,1.0
ENSG00000286558,1.0
ENSG00000286561,1.0
ENSG00000286563,1.0
ENSG00000286565,1.0
ENSG00000286575,1.0
ENSG00000286577,1.0
ENSG00000286593,1.0
ENSG00000286596,1.0
ENSG00000286597,1.0
ENSG00000286599,1.0
ENSG00000286602,1.0
ENSG00000286605,1.0
ENSG00000286608,1.0
ENSG00000286615,1.0
ENSG00000286618,1.0
ENSG00000286619,1.0
ENSG00000286622,1.0
ENSG00000286623,1.0
ENSG00000286625,1.0
ENSG00000286632,1.0
ENSG00000286637,1.0
ENSG00000286642,1.0
ENSG00000286648,1.0
ENSG00000286652,1.0
ENSG00000286653,1.0
ENSG00000286655,1.0
ENSG00000286662,1.0
ENSG00000286664,1.0
ENSG00000286667,1.0
ENSG00000286677,1.0
ENSG00000286681,1.0
ENSG00000286685,1.0
ENSG00000286686,1.0
ENSG00000286688,1.0
ENSG00000286689,1.0
ENSG00000286693,1.0
ENSG00000286695,1.0
ENSG00000286705,1.0
ENSG00000286712,1.0
ENSG00000286716,1.0
ENSG00000286717,1.0
ENSG00000286719,1.0
ENSG00000286723,1.0
ENSG00000286724,1.0
ENSG00000286739,1.0
ENSG00000286742,1.0
ENSG00000286746,1.0
ENSG00000286749,1.0
ENSG00000286751,1.0
ENSG00000286753,1.0
ENSG00000286755,1.0
ENSG00000286757,1.0
ENSG00000286760,1.0
ENSG00000286776,1.0
ENSG00000286778,1.0
ENSG00000286781,1.0
ENSG00000286786,1.0
ENSG00000286787,1.0
ENSG00000286797,1.0
ENSG00000286802,1.0
ENSG00000286803,1.0
ENSG00000286808,1.0
ENSG00000286810,1.0
ENSG00000286812,1.0
ENSG00000286813,1.0
ENSG00000286823,1.0
ENSG00000286824,1.0
ENSG00000286827,1.0
ENSG00000286828,1.0
ENSG00000286830,1.0
ENSG00000286833,1.0
ENSG00000286834,1.0
ENSG00000286836,1.0
ENSG00000286838,1.0
ENSG00000286846,1.0
ENSG00000286850,1.0
ENSG00000286854,1.0
ENSG00000286855,1.0
ENSG00000286856,1.0
ENSG00000286861,1.0
ENSG00000286863,1.0
ENSG00000286864,1.0
ENSG00000286872,1.0
ENSG00000286873,1.0
ENSG00000286874,1.0
ENSG00000286883,1.0
ENSG00000286891,1.0
ENSG00000286904,1.0
ENSG00000286909,1.0
ENSG00000286913,1.0
ENSG00000286918,1.0
ENSG00000286924,1.0
ENSG00000286931,1.0
ENSG00000286934,1.0
ENSG00000286937,1.0
ENSG00000286946,1.0
ENSG00000286951,1.0
ENSG00000286953,1.0
ENSG00000286954,1.0
ENSG00000286959,1.0
ENSG00000286961,1.0
ENSG00000286964,1.0
ENSG00000286970,1.0
ENSG00000286971,1.0
ENSG00000286974,1.0
ENSG00000286975,1.0
ENSG00000286977,1.0
ENSG00000286979,1.0
ENSG00000286982,1.0
ENSG00000286989,1.0
ENSG00000286990,1.0
ENSG00000287001,1.0
ENSG00000287012,1.0
ENSG00000287014,1.0
ENSG00000287021,1.0
ENSG00000287022,1.0
ENSG00000287023,1.0
ENSG00000287032,1.0
ENSG00000287038,1.0
ENSG00000287042,1.0
ENSG00000287044,1.0
ENSG00000287045,1.0
ENSG00000287047,1.0
ENSG00000287051,1.0
ENSG00000287055,1.0
ENSG00000287069,1.0
ENSG00000287077,1.0
ENSG00000287083,1.0
ENSG00000287085,1.0
ENSG00000287092,1.0
ENSG00000287093,1.0
ENSG00000287097,1.0
ENSG00000287100,1.0
ENSG00000287104,1.0
ENSG00000287117,1.0
ENSG00000287124,1.0
ENSG00000287126,1.0
ENSG00000287127,1.0
ENSG00000287129,1.0
ENSG00000287134,1.0
ENSG00000287135,1.0
ENSG00000287143,1.0
ENSG00000287149,1.0
ENSG00000287154,1.0
ENSG00000287159,1.0
ENSG00000287168,1.0
ENSG00000287172,1.0
ENSG00000287176,1.0
ENSG00000287180,1.0
ENSG00000287209,1.0
ENSG00000287214,1.0
ENSG00000287215,1.0
ENSG00000287222,1.0
ENSG00000287225,1.0
ENSG00000287226,1.0
ENSG00000287231,1.0
ENSG00000287232,1.0
ENSG00000287242,1.0
ENSG00000287249,1.0
ENSG00000287252,1.0
ENSG00000287255,1.0
ENSG00000287256,1.0
ENSG00000287264,1.0
ENSG00000287269,1.0
ENSG00000287271,1.0
ENSG00000287272,1.0
ENSG00000287275,1.0
ENSG00000287277,1.0
ENSG00000287281,1.0
ENSG00000287286,1.0
ENSG00000287290,1.0
ENSG00000287291,1.0
ENSG00000287292,1.0
ENSG00000287293,1.0
ENSG00000287299,1.0
ENSG00000287306,1.0
ENSG00000287315,1.0
ENSG00000287319,1.0
ENSG00000287326,1.0
ENSG00000287330,1.0
ENSG00000287332,1.0
ENSG00000287335,1.0
ENSG00000287340,1.0
ENSG00000287344,1.0
ENSG00000287358,1.0
ENSG00000287360,1.0
ENSG00000287367,1.0
ENSG00000287368,1.0
ENSG00000287373,1.0
ENSG00000287374,1.0
ENSG00000287378,1.0
ENSG00000287389,1.0
ENSG00000287401,1.0
ENSG00000287404,1.0
ENSG00000287413,1.0
ENSG00000287414,1.0
ENSG00000287422,1.0
ENSG00000287424,1.0
ENSG00000287451,1.0
ENSG00000287452,1.0
ENSG00000287468,1.0
ENSG00000287474,1.0
ENSG00000287475,1.0
ENSG00000287482,1.0
ENSG00000287503,1.0
ENSG00000287508,1.0
ENSG00000287516,1.0
ENSG00000287523,1.0
ENSG00000287527,1.0
ENSG00000287528,1.0
ENSG00000287532,1.0
ENSG00000287533,1.0
ENSG00000287539,1.0
ENSG00000287544,1.0
ENSG00000287550,1.0
ENSG00000287551,1.0
ENSG00000287553,1.0
ENSG00000287555,1.0
ENSG00000287558,1.0
ENSG00000287559,1.0
ENSG00000287562,1.0
ENSG00000287564,1.0
ENSG00000287569,1.0
ENSG00000287578,1.0
ENSG00000287580,1.0
ENSG00000287581,1.0
ENSG00000287584,1.0
ENSG00000287608,1.0
ENSG00000287616,1.0
ENSG00000287618,1.0
ENSG00000287619,1.0
ENSG00000287621,1.0
ENSG00000287625,1.0
ENSG00000287643,1.0
ENSG00000287645,1.0
ENSG00000287655,1.0
ENSG00000287657,1.0
ENSG00000287665,1.0
ENSG00000287677,1.0
ENSG00000287679,1.0
ENSG00000287683,1.0
ENSG00000287684,1.0
ENSG00000287691,1.0
ENSG00000287704,1.0
ENSG00000287706,1.0
ENSG00000287708,1.0
ENSG00000287709,1.0
ENSG00000287720,1.0
ENSG00000287721,1.0
ENSG00000287722,1.0
ENSG00000287723,1.0
ENSG00000287724,1.0
ENSG00000287726,1.0
ENSG00000287729,1.0
ENSG00000287733,1.0
ENSG00000287737,1.0
ENSG00000287738,1.0
ENSG00000287749,1.0
ENSG00000287756,1.0
ENSG00000287757,1.0
ENSG00000287759,1.0
ENSG00000287763,1.0
ENSG00000287769,1.0
ENSG00000287778,1.0
ENSG00000287780,1.0
ENSG00000287783,1.0
ENSG00000287795,1.0
ENSG00000287799,1.0
ENSG00000287801,1.0
ENSG00000287807,1.0
ENSG00000287816,1.0
ENSG00000287825,1.0
ENSG00000287836,1.0
ENSG00000287842,1.0
ENSG00000287844,1.0
ENSG00000287853,1.0
ENSG00000287855,1.0
ENSG00000287862,1.0
ENSG00000287868,1.0
ENSG00000287870,1.0
ENSG00000287877,1.0
ENSG00000287878,1.0
ENSG00000287881,1.0
ENSG00000287887,1.0
ENSG00000287893,1.0
ENSG00000287896,1.0
ENSG00000287898,1.0
ENSG00000287899,1.0
ENSG00000287900,1.0
ENSG00000287907,1.0
ENSG00000287910,1.0
ENSG00000287912,1.0
ENSG00000287916,1.0
ENSG00000287917,1.0
ENSG00000287918,1.0
ENSG00000287923,1.0
ENSG00000287925,1.0
ENSG00000287928,1.0
ENSG00000287943,1.0
ENSG00000287949,1.0
ENSG00000287962,1.0
ENSG00000287963,1.0
ENSG00000287965,1.0
ENSG00000287972,1.0
ENSG00000287976,1.0
ENSG00000287978,1.0
ENSG00000287985,1.0
ENSG00000287989,1.0
ENSG00000287990,1.0
ENSG00000287998,1.0
ENSG00000287999,1.0
ENSG00000288002,1.0
ENSG00000288011,1.0
ENSG00000288012,1.0
ENSG00000288015,1.0
ENSG00000288016,1.0
ENSG00000288018,1.0
ENSG00000288021,1.0
ENSG00000288025,1.0
ENSG00000288030,1.0
ENSG00000288033,1.0
ENSG00000288036,1.0
ENSG00000288043,1.0
ENSG00000288044,1.0
ENSG00000288059,1.0
ENSG00000288061,1.0
ENSG00000288062,1.0
ENSG00000288066,1.0
ENSG00000288067,1.0
ENSG00000288069,1.0
ENSG00000288071,1.0
ENSG00000288075,1.0
ENSG00000288080,1.0
ENSG00000288085,1.0
ENSG00000288087,1.0
ENSG00000288088,1.0
ENSG00000288091,1.0
ENSG00000288093,1.0
ENSG00000288095,1.0
ENSG00000288098,1.0
ENSG00000288102,1.0
ENSG00000288105,1.0
ENSG00000288106,1.0
ENSG00000288107,1.0
ENSG00000288110,1.0
ENSG00000288187,1.0
ENSG00000288398,1.0
ENSG00000288526,1.0
ENSG00000288538,1.0
ENSG00000288543,1.0
ENSG00000288545,1.0
ENSG00000288548,1.0
ENSG00000288553,1.0
ENSG00000288557,1.0
ENSG00000288560,1.0
ENSG00000288563,1.0
ENSG00000288565,1.0
ENSG00000288573,1.0
ENSG00000288583,1.0
ENSG00000288586,1.0
ENSG00000288598,1.0
ENSG00000288612,1.0
ENSG00000288657,1.0
ENSG00000288658,1.0
ENSG00000288659,1.0
ENSG00000288670,1.0
ENSG00000288692,1.0
ENSG00000288696,1.0
ENSG00000288700,1.0
ENSG00000288704,1.0
ENSG00000288714,1.0
ENSG00000288720,1.0
ENSG00000288723,1.0
ENSG00000288745,1.0
ENSG00000288752,1.0
ENSG00000288755,1.0
ENSG00000288756,1.0
ENSG00000288765,1.0
ENSG00000288771,1.0
ENSG00000288785,1.0
ENSG00000288792,1.0
ENSG00000288794,1.0
ENSG00000288800,1.0
ENSG00000288802,1.0
ENSG00000288803,1.0
ENSG00000288806,1.0
ENSG00000288808,1.0
ENSG00000288815,1.0
ENSG00000288818,1.0
ENSG00000288826,1.0
ENSG00000288827,1.0
ENSG00000288828,1.0
ENSG00000288829,1.0
ENSG00000288830,1.0
ENSG00000288831,1.0
ENSG00000288833,1.0
ENSG00000288838,1.0
ENSG00000288845,1.0
ENSG00000288853,1.0
ENSG00000288857,1.0
ENSG00000288863,1.0
ENSG00000288868,1.0
ENSG00000288876,1.0
ENSG00000288877,1.0
ENSG00000288880,1.0
ENSG00000288881,1.0
ENSG00000288888,1.0
ENSG00000288890,1.0
ENSG00000288896,1.0
ENSG00000288897,1.0
ENSG00000288898,1.0
ENSG00000288899,1.0
ENSG00000288902,1.0
ENSG00000288907,1.0
ENSG00000288918,1.0
ENSG00000288921,1.0
ENSG00000288923,1.0
ENSG00000288924,1.0
ENSG00000288928,1.0
ENSG00000288932,1.0
ENSG00000288934,1.0
ENSG00000288935,1.0
ENSG00000288936,1.0
ENSG00000288937,1.0
ENSG00000288942,1.0
ENSG00000288948,1.0
ENSG00000288952,1.0
ENSG00000288953,1.0
ENSG00000288965,1.0
ENSG00000288966,1.0
ENSG00000288973,1.0
ENSG00000288982,1.0
ENSG00000288983,1.0
ENSG00000288988,1.0
ENSG00000288992,1.0
ENSG00000288995,1.0
ENSG00000288998,1.0
ENSG00000289001,1.0
ENSG00000289003,1.0
ENSG00000289007,1.0
ENSG00000289009,1.0
ENSG00000289015,1.0
ENSG00000289019,1.0
ENSG00000289023,1.0
ENSG00000289040,1.0
ENSG00000289042,1.0
ENSG00000289043,1.0
ENSG00000289045,1.0
ENSG00000289047,1.0
ENSG00000289058,1.0
ENSG00000289067,1.0
ENSG00000289077,1.0
ENSG00000289079,1.0
ENSG00000289084,1.0
ENSG00000289085,1.0
ENSG00000289094,1.0
ENSG00000289095,1.0
ENSG00000289098,1.0
ENSG00000289100,1.0
ENSG00000289102,1.0
ENSG00000289106,1.0
ENSG00000289108,1.0
ENSG00000289119,1.0
ENSG00000289121,1.0
ENSG00000289127,1.0
ENSG00000289128,1.0
ENSG00000289130,1.0
ENSG00000289132,1.0
ENSG00000289135,1.0
ENSG00000289138,1.0
ENSG00000289145,1.0
ENSG00000289146,1.0
ENSG00000289154,1.0
ENSG00000289155,1.0
ENSG00000289156,1.0
ENSG00000289164,1.0
ENSG00000289165,1.0
ENSG00000289171,1.0
ENSG00000289177,1.0
ENSG00000289178,1.0
ENSG00000289180,1.0
ENSG00000289190,1.0
ENSG00000289192,1.0
ENSG00000289194,1.0
ENSG00000289201,1.0
ENSG00000289207,1.0
ENSG00000289208,1.0
ENSG00000289209,1.0
ENSG00000289212,1.0
ENSG00000289226,1.0
ENSG00000289227,1.0
ENSG00000289228,1.0
ENSG00000289231,1.0
ENSG00000289238,1.0
ENSG00000289255,1.0
ENSG00000289264,1.0
ENSG00000289265,1.0
ENSG00000289268,1.0
ENSG00000289269,1.0
ENSG00000289270,1.0
ENSG00000289272,1.0
ENSG00000289276,1.0
ENSG00000289277,1.0
ENSG00000289279,1.0
ENSG00000289283,1.0
ENSG00000289292,1.0
ENSG00000289294,1.0
ENSG00000289295,1.0
ENSG00000289304,1.0
ENSG00000289305,1.0
ENSG00000289306,1.0
ENSG00000289314,1.0
ENSG00000289315,1.0
ENSG00000289321,1.0
ENSG00000289331,1.0
ENSG00000289349,1.0
ENSG00000289353,1.0
ENSG00000289361,1.0
ENSG00000289363,1.0
ENSG00000289367,1.0
ENSG00000289369,1.0
ENSG00000289370,1.0
ENSG00000289371,1.0
ENSG00000289376,1.0
ENSG00000289392,1.0
ENSG00000289393,1.0
ENSG00000289396,1.0
ENSG00000289397,1.0
ENSG00000289399,1.0
ENSG00000289410,1.0
ENSG00000289415,1.0
ENSG00000289417,1.0
ENSG00000289421,1.0
ENSG00000289428,1.0
ENSG00000289433,1.0
ENSG00000289437,1.0
ENSG00000289440,1.0
ENSG00000289443,1.0
ENSG00000289449,1.0
ENSG00000289462,1.0
ENSG00000289463,1.0
ENSG00000289469,1.0
ENSG00000289472,1.0
ENSG00000289473,1.0
ENSG00000289474,1.0
ENSG00000289476,1.0
ENSG00000289480,1.0
ENSG00000289496,1.0
ENSG00000289498,1.0
ENSG00000289505,1.0
ENSG00000289507,1.0
ENSG00000289510,1.0
ENSG00000289516,1.0
ENSG00000289519,1.0
ENSG00000289520,1.0
ENSG00000289528,1.0
ENSG00000289529,1.0
ENSG00000289532,1.0
ENSG00000289534,1.0
ENSG00000289537,1.0
ENSG00000289551,1.0
ENSG00000289552,1.0
ENSG00000289564,1.0
ENSG00000289566,1.0
ENSG00000289569,1.0
ENSG00000289572,1.0
ENSG00000289574,1.0
ENSG00000289576,1.0
ENSG00000289581,1.0
ENSG00000289586,1.0
ENSG00000289587,1.0
ENSG00000289591,1.0
ENSG00000289605,1.0
ENSG00000289612,1.0
ENSG00000289614,1.0
ENSG00000289629,1.0
ENSG00000289639,1.0
ENSG00000289691,1.0
ENSG00000289726,1.0
ENSG00000289727,1.0
ENSG00000289745,1.0
ENSG00000289788,1.0
ENSG00000289854,1.0
ENSG00000289858,1.0
ENSG00000289868,1.0
ENSG00000289873,1.0
ENSG00000289881,1.0
ENSG00000289899,1.0
ENSG00000289901,1.0
ENSG00000289904,1.0
ENSG00000289938,1.0
ENSG00000289952,1.0
ENSG00000289956,1.0
ENSG00000289960,1.0
ENSG00000289971,1.0
ENSG00000289985,1.0
ENSG00000289986,1.0
ENSG00000289997,1.0
ENSG00000290003,1.0
ENSG00000290005,1.0
ENSG00000290008,1.0
ENSG00000290015,1.0
ENSG00000290020,1.0
ENSG00000290032,1.0
ENSG00000290046,1.0
ENSG00000290048,1.0
ENSG00000290049,1.0
ENSG00000290065,1.0
ENSG00000290067,1.0
ENSG00000290073,1.0
ENSG00000290085,1.0
ENSG00000290088,1.0
ENSG00000290091,1.0
ENSG00000290094,1.0
ENSG00000290098,1.0
ENSG00000290100,1.0
ENSG00000290112,1.0
ENSG00000290114,1.0
ENSG00000290122,1.0
ENSG00000290127,1.0
ENSG00000290183,1.0
ENSG00000290192,1.0
ENSG00000290285,1.0
ENSG00000290357,1.0
ENSG00000290366,1.0
ENSG00000290396,1.0
ENSG00000290397,1.0
ENSG00000290399,1.0
ENSG00000290404,1.0
ENSG00000290410,1.0
ENSG00000290421,1.0
ENSG00000290440,1.0
ENSG00000290441,1.0
ENSG00000290443,1.0
ENSG00000290450,1.0
ENSG00000290457,1.0
ENSG00000290459,1.0
ENSG00000290460,1.0
ENSG00000290461,1.0
ENSG00000290490,1.0
ENSG00000290510,1.0
ENSG00000290535,1.0
ENSG00000290537,1.0
ENSG00000290548,1.0
ENSG00000290549,1.0
ENSG00000290551,1.0
ENSG00000290553,1.0
ENSG00000290557,1.0
ENSG00000290560,1.0
ENSG00000290569,1.0
ENSG00000290578,1.0
ENSG00000290588,1.0
ENSG00000290596,1.0
ENSG00000290612,1.0
ENSG00000290646,1.0
ENSG00000290680,1.0
ENSG00000290683,1.0
ENSG00000290685,1.0
ENSG00000290688,1.0
ENSG00000290689,1.0
ENSG00000290690,1.0
ENSG00000290697,1.0
ENSG00000290700,1.0
ENSG00000290705,1.0
ENSG00000290709,1.0
ENSG00000290728,1.0
ENSG00000290737,1.0
ENSG00000290740,1.0
ENSG00000290758,1.0
ENSG00000290762,1.0
ENSG00000290767,1.0
ENSG00000290784,1.0
ENSG00000290791,1.0
ENSG00000290792,1.0
ENSG00000290793,1.0
ENSG00000290798,1.0
ENSG00000290799,1.0
ENSG00000290803,1.0
ENSG00000290812,1.0
ENSG00000290817,1.0
ENSG00000290823,1.0
ENSG00000290829,1.0
ENSG00000290830,1.0
ENSG00000290832,1.0
ENSG00000290835,1.0
ENSG00000290843,1.0
ENSG00000290848,1.0
ENSG00000290851,1.0
ENSG00000290854,1.0
ENSG00000290856,1.0
ENSG00000290870,1.0
ENSG00000290872,1.0
ENSG00000290876,1.0
ENSG00000290879,1.0
ENSG00000290885,1.0
ENSG00000290886,1.0
ENSG00000290887,1.0
ENSG00000290888,1.0
ENSG00000290891,1.0
ENSG00000290893,1.0
ENSG00000290901,1.0
ENSG00000290902,1.0
ENSG00000290911,1.0
ENSG00000290920,1.0
ENSG00000290924,1.0
ENSG00000290931,1.0
ENSG00000290937,1.0
ENSG00000290939,1.0
ENSG00000290951,1.0
ENSG00000290955,1.0
ENSG00000290957,1.0
ENSG00000290958,1.0
ENSG00000290960,1.0
ENSG00000290968,1.0
ENSG00000290971,1.0
ENSG00000290976,1.0
ENSG00000290989,1.0
ENSG00000290995,1.0
ENSG00000290999,1.0
ENSG00000291003,1.0
ENSG00000291006,1.0
ENSG00000291011,1.0
ENSG00000291015,1.0
ENSG00000291032,1.0
ENSG00000291037,1.0
ENSG00000291041,1.0
ENSG00000291042,1.0
ENSG00000291046,1.0
ENSG00000291047,1.0
ENSG00000291051,1.0
ENSG00000291054,1.0
ENSG00000291055,1.0
ENSG00000291058,1.0
ENSG00000291061,1.0
ENSG00000291062,1.0
ENSG00000291063,1.0
ENSG00000291065,1.0
ENSG00000291066,1.0
ENSG00000291067,1.0
ENSG00000291068,1.0
ENSG00000291073,1.0
ENSG00000291078,1.0
ENSG00000291079,1.0
ENSG00000291089,1.0
ENSG00000291094,1.0
ENSG00000291096,1.0
ENSG00000291100,1.0
ENSG00000291101,1.0
ENSG00000291113,1.0
ENSG00000291117,1.0
ENSG00000291126,1.0
ENSG00000291130,1.0
ENSG00000291131,1.0
ENSG00000291132,1.0
ENSG00000291142,1.0
ENSG00000291143,1.0
ENSG00000291144,1.0
ENSG00000291149,1.0
ENSG00000291168,1.0
ENSG00000291170,1.0
ENSG00000291171,1.0
ENSG00000291174,1.0
ENSG00000291176,1.0
ENSG00000291179,1.0
ENSG00000291182,1.0
ENSG00000291184,1.0
ENSG00000291185,1.0
ENSG00000291186,1.0
ENSG00000291189,1.0
ENSG00000291194,1.0
ENSG00000291202,1.0
ENSG00000291208,1.0
ENSG00000291209,1.0
ENSG00000291215,1.0
ENSG00000291219,1.0
ENSG00000291220,1.0
ENSG00000291224,1.0
ENSG00000291225,1.0
ENSG00000291228,1.0
ENSG00000291232,1.0
ENSG00000291233,1.0
ENSG00000291234,1.0
ENSG00000291243,1.0
ENSG00000291255,1.0
ENSG00000291258,1.0
ENSG00000291259,1.0
ENSG00000291262,1.0
ENSG00000291264,1.0
ENSG00000291272,1.0
ENSG00000291283,1.0
ENSG00000291290,1.0
ENSG00000291293,1.0
ENSG00000291299,1.0
ENSG00000291325,1.0
ENSG00000292309,1.0
ENTPD1,1.0
ENTPD1-AS1,1.0
ENTPD3,1.0
ENTPD3-AS1,1.0
ENTPD5,1.0
ENTPD6,1.0
ENTPD7,1.0
ENTR1,1.0
ENTREP1,1.0
ENTREP2,1.0
ENTREP3,1.0
ENY2,1.0
EOGT,1.0
EOGT-DT,1.0
EOLA1,1.0
EOLA1-DT,1.0
EOLA2,1.0
EOLA2-DT,1.0
EPAS1,1.0
EPB41,1.0
EPB41L1-AS1,1.0
EPB41L2,1.0
EPB41L3,1.0
EPB41L4A,1.0
EPB41L4A-AS1,1.0
EPCAM,1.0
EPCAM-DT,1.0
EPDR1,1.0
EPHA1-AS1,1.0
EPHA10,1.0
EPHA2,1.0
EPHA3,1.0
EPHA4,1.0
EPHA5,1.0
EPHA5-AS1,1.0
EPHA6,1.0
EPHA7,1.0
EPHA8,1.0
EPHB1,1.0
EPHB2,1.0
EPHB3,1.0
EPHB4,1.0
EPHB6,1.0
EPHX1,1.0
EPHX2,1.0
EPHX4,1.0
EPIC1,1.0
EPM2A,1.0
EPM2A-DT,1.0
